gender,genderLooking,age,agecode,counts_pictures,counts_profileVisits,counts_kisses,counts_fans,flirtInterests_chat,flirtInterests_friends,flirtInterests_date
Female,Male,20,under21,3,2574,162,0,true,true,false
Female,Male,22,over21,4,7574,312,0,true,false,false
Female,Male,23,over21,3,4439,199,1,true,true,true
Female,Male,19,under21,1,1430,48,0,false,false,false
Female,Male,20,under21,7,1904,65,0,true,false,false
Female,Male,21,under21,9,1992,101,0,false,true,false
Female,Male,25,over21,5,701,47,0,false,true,false
Female,Male,22,over21,5,644,6,1,false,true,true
Female,Male,25,over21,4,1502,61,0,false,true,true
Female,Male,24,over21,0,952,10,0,true,true,true
Female,Male,22,over21,3,1416,33,0,true,true,true
Female,None,20,under21,3,1000,95,0,true,true,false
Female,None,19,under21,5,2844,88,0,true,true,false
Female,Male,21,under21,4,665,16,0,true,true,true
Female,Male,20,under21,2,1157,45,0,false,true,false
Female,Male,21,under21,1,644,21,0,true,false,false
Female,Male,24,over21,2,439,17,0,false,true,false
Female,Male,25,over21,7,697,38,1,true,false,false
Female,Male,19,under21,2,876,43,0,false,true,false
Female,Male,20,under21,11,981,42,0,false,true,false
Female,Male,23,over21,1,479,17,0,true,false,false
Female,Male,20,under21,1,508,10,0,false,false,false
Female,Male,21,under21,2,840,14,0,false,false,true
Female,Male,19,under21,3,1889,108,0,true,false,false
Female,Male,22,over21,2,605,27,0,false,false,false
Female,Male,23,over21,4,1471,62,0,true,true,true
Female,Male,24,over21,6,615,23,1,true,true,true
Female,None,19,under21,6,4618,226,1,false,true,true
Female,Male,21,under21,4,1625,79,0,true,false,false
Female,Male,19,under21,3,2073,64,1,true,true,true
Female,Male,19,under21,20,492,19,0,false,true,false
Female,Male,20,under21,5,789,38,0,true,true,false
Female,Male,21,under21,5,1416,118,0,true,false,false
Female,Male,23,over21,4,1130,61,0,true,true,true
Female,Male,22,over21,8,1242,56,0,true,true,true
Female,Male,19,under21,4,627,16,0,true,true,true
Female,Male,20,under21,8,2394,131,0,false,true,false
Female,Male,21,under21,4,1470,70,0,true,true,false
Female,Male,22,over21,2,684,11,0,true,true,true
Female,None,24,over21,5,2026,51,0,true,false,false
Female,Male,23,over21,4,1372,54,0,false,true,false
Female,Male,20,under21,1,1114,31,0,false,false,true
Female,None,20,under21,4,2200,102,0,true,true,true
Female,Male,24,over21,2,1016,83,0,true,false,false
Female,Male,23,over21,1,298,6,0,true,true,false
Female,None,22,over21,14,3450,206,0,false,false,false
Female,Male,19,under21,6,731,31,0,true,true,true
Female,Male,22,over21,5,795,14,0,true,true,true
Female,Male,24,over21,10,817,30,0,true,true,false
Female,None,19,under21,11,1087,46,0,true,true,true
Female,Male,24,over21,5,2304,116,0,true,false,false
Female,Male,23,over21,5,1112,31,0,false,true,false
Female,Male,23,over21,5,1585,80,0,true,true,true
Female,Male,21,under21,3,936,29,0,true,true,false
Female,None,24,over21,11,2679,129,0,false,true,false
Female,Male,19,under21,4,4819,135,4,false,true,false
Female,Male,21,under21,6,2079,82,0,true,true,false
Female,None,19,under21,7,2661,140,0,true,true,false
Female,Male,24,over21,3,1781,159,0,false,true,false
Female,Male,19,under21,6,1291,56,0,false,true,false
Female,Male,25,over21,2,937,46,0,true,true,true
Female,Male,26,over21,5,1380,50,29,true,false,false
Female,Male,24,over21,5,1160,56,0,false,true,true
Female,None,25,over21,0,337,6,0,true,true,false
Female,Male,21,under21,2,1091,21,0,true,true,true
Female,Male,24,over21,1,35,1,0,true,true,false
Female,Male,19,under21,6,1708,31,0,true,false,true
Female,None,20,under21,1,2195,129,0,false,false,true
Female,Male,20,under21,10,382,9,0,false,false,true
Female,Male,21,under21,2,385,33,0,true,true,false
Female,Male,22,over21,2,723,21,0,true,true,false
Female,Male,22,over21,4,1109,40,0,false,true,false
Female,Male,19,under21,2,1330,0,0,false,false,false
Female,Male,22,over21,4,843,40,0,true,true,false
Female,Male,20,under21,5,1926,69,5,true,true,true
Female,Male,21,under21,6,3912,374,8,true,true,false
Female,Male,21,under21,3,2631,124,0,true,false,false
Female,Male,19,under21,5,1165,44,0,true,true,true
Female,Male,24,over21,3,726,39,0,false,false,true
Female,Male,20,under21,6,1177,33,1,true,true,true
Female,Male,26,over21,3,1221,43,0,true,true,true
Female,Male,24,over21,3,1950,114,0,false,true,false
Female,Male,19,under21,3,2523,55,0,false,true,false
Female,Male,19,under21,3,485,56,0,true,false,false
Female,None,24,over21,1,817,30,0,false,false,true
Female,Male,19,under21,3,478,32,0,true,true,false
Female,Male,21,under21,7,1029,62,4,true,false,false
Female,Male,22,over21,0,4605,463,0,true,false,false
Female,Male,24,over21,1,373,32,0,false,false,false
Female,None,24,over21,0,10,0,0,true,true,false
Female,Male,19,under21,6,1132,22,0,true,true,true
Female,Male,23,over21,2,3165,170,0,true,false,false
Female,Male,21,under21,4,1965,149,0,true,true,false
Female,Male,22,over21,5,1248,67,0,false,true,false
Female,Male,24,over21,4,275,8,0,false,false,false
Female,None,26,over21,2,1960,185,0,false,false,true
Female,Male,23,over21,3,918,66,0,false,true,false
Female,Male,26,over21,1,260,5,0,true,true,true
Female,Male,21,under21,5,1153,78,0,true,false,false
Female,Male,26,over21,2,1755,124,0,true,true,false
Female,Male,22,over21,3,2324,223,0,true,true,true
Female,None,22,over21,6,1552,63,0,false,true,true
Female,Male,23,over21,4,1198,46,2,true,true,true
Female,Male,23,over21,6,704,32,0,false,true,false
Female,Male,24,over21,1,744,49,0,false,false,true
Female,Male,21,under21,1,273,19,0,true,true,false
Female,Male,21,under21,2,944,22,0,true,true,true
Female,Male,22,over21,5,1130,28,0,false,true,false
Female,Male,21,under21,10,624,26,7,true,true,false
Female,Male,25,over21,3,360,13,0,true,true,false
Female,Male,25,over21,5,930,53,4,true,false,false
Female,Male,21,under21,11,5067,152,0,true,false,false
Female,Male,20,under21,3,282,9,6,true,false,false
Female,Male,25,over21,2,308,49,37,false,false,false
Female,Male,25,over21,5,509,15,1,true,true,false
Female,Male,22,over21,4,1059,63,0,true,false,false
Female,Male,24,over21,4,543,36,0,false,false,false
Female,Male,21,under21,1,567,8,0,false,false,false
Female,Male,20,under21,3,844,11,0,true,true,true
Female,Male,22,over21,1,296,5,0,true,true,false
Female,Male,23,over21,5,2488,50,0,true,true,true
Female,Male,20,under21,9,1483,60,0,true,true,true
Female,Male,22,over21,3,727,75,2,true,true,true
Female,Male,22,over21,1,1205,20,0,true,true,true
Female,Male,20,under21,12,1589,54,0,true,true,true
Female,Male,19,under21,9,1741,109,13,false,true,false
Female,Male,25,over21,9,1808,76,0,false,true,false
Female,Male,21,under21,3,837,12,0,true,true,false
Female,Male,22,over21,4,1750,148,0,true,true,false
Female,None,23,over21,4,2454,88,0,false,true,false
Female,Male,19,under21,5,1210,36,0,true,true,true
Female,Male,23,over21,3,897,37,0,false,false,false
Female,Male,22,over21,1,683,34,0,true,true,true
Female,Male,23,over21,4,1057,125,0,true,true,false
Female,Male,21,under21,1,442,20,0,true,true,true
Female,Male,20,under21,6,823,26,0,true,false,false
Female,Male,22,over21,2,15,0,0,false,false,false
Female,Male,22,over21,4,938,31,0,true,true,false
Female,Male,23,over21,2,667,21,0,true,true,false
Female,Male,21,under21,3,657,6,0,true,false,false
Female,Male,23,over21,2,373,21,0,false,true,false
Female,Male,22,over21,2,1283,23,0,false,true,false
Female,Male,23,over21,5,965,18,0,true,false,false
Female,Male,21,under21,6,591,32,0,true,false,true
Female,Male,23,over21,6,2845,159,0,true,true,false
Female,Male,23,over21,4,152,16,0,true,false,false
Female,Male,19,under21,4,1323,128,0,true,true,true
Female,Male,19,under21,6,1093,83,0,false,true,false
Female,None,21,under21,6,3972,116,0,true,true,false
Female,Male,21,under21,10,1691,185,0,false,true,false
Female,Male,22,over21,5,1054,94,0,false,false,false
Female,Male,19,under21,2,487,11,0,true,true,false
Female,Male,25,over21,3,901,44,0,false,true,false
Female,Male,22,over21,2,1037,67,0,true,false,true
Female,Male,24,over21,2,716,54,0,true,true,false
Female,Male,22,over21,1,944,35,0,true,true,true
Female,Male,24,over21,6,1596,66,0,true,false,false
Female,Male,23,over21,3,1220,53,9,false,false,true
Female,Male,25,over21,1,134,6,21,false,false,false
Female,Male,25,over21,4,251,1,0,true,false,false
Female,Male,20,under21,13,1244,116,1,true,true,false
Female,Male,19,under21,6,727,30,0,true,true,true
Female,Male,19,under21,2,724,14,0,true,true,true
Female,Male,23,over21,13,1591,35,7,false,true,true
Female,Male,24,over21,4,552,13,0,false,true,true
Female,Male,20,under21,2,1030,31,0,true,true,true
Female,Male,22,over21,1,387,29,0,false,true,true
Female,Male,23,over21,6,2939,131,1,true,true,true
Female,Male,24,over21,3,899,19,0,true,false,false
Female,Male,24,over21,5,2001,33,0,true,true,true
Female,Male,20,under21,3,983,36,0,true,true,true
Female,Male,23,over21,6,1688,62,1,false,true,true
Female,Male,25,over21,5,892,20,0,false,false,false
Female,Male,19,under21,7,359,18,0,false,true,false
Female,Male,24,over21,9,1687,61,0,true,true,true
Female,Male,23,over21,1,711,20,2,false,false,false
Female,Male,19,under21,6,300,6,0,true,true,true
Female,Male,20,under21,4,1669,48,0,true,true,true
Female,Male,21,under21,3,1221,48,0,true,true,true
Female,Male,21,under21,3,236,8,0,true,true,false
Female,Male,21,under21,7,620,14,0,true,false,false
Female,Male,25,over21,6,1237,47,0,true,true,true
Female,Male,20,under21,10,499,6,0,true,false,true
Female,Male,21,under21,1,262,8,0,false,true,true
Female,Male,24,over21,1,112,11,0,false,true,true
Female,Male,23,over21,4,810,18,0,false,false,true
Female,Male,20,under21,4,657,4,0,true,true,false
Female,Male,21,under21,3,445,20,0,true,true,false
Female,Male,24,over21,3,203,2,0,false,true,true
Female,Male,22,over21,3,476,9,0,true,true,true
Female,Male,22,over21,3,750,60,0,true,true,true
Female,None,19,under21,4,1348,42,39,false,false,true
Female,Male,20,under21,1,609,16,0,true,true,false
Female,Male,23,over21,4,882,28,0,true,true,true
Female,Male,21,under21,5,931,59,0,false,true,false
Female,Male,23,over21,13,1423,121,2,true,false,false
Female,Male,19,under21,4,2592,103,0,true,false,false
Female,Male,23,over21,2,2143,139,0,true,true,true
Female,Male,25,over21,6,1930,69,0,false,true,false
Female,Male,25,over21,6,584,15,0,true,false,false
Female,Male,22,over21,1,165,3,0,false,true,false
Female,Male,23,over21,6,1169,46,0,true,true,true
Female,Male,25,over21,1,220,15,0,true,false,true
Female,Male,22,over21,4,750,126,0,true,false,false
Female,Male,24,over21,5,502,46,1,true,true,true
Female,Male,19,under21,2,1682,35,0,true,false,false
Female,Male,25,over21,3,1001,49,1,true,false,false
Female,Male,21,under21,3,743,17,1,true,true,false
Female,Male,24,over21,12,3371,129,0,false,true,false
Female,Male,20,under21,4,993,34,2,true,true,false
Female,Both,26,over21,2,1107,59,0,false,false,false
Female,Male,21,under21,6,478,51,0,true,true,true
Female,Male,21,under21,6,3265,137,0,true,false,false
Female,None,26,over21,0,982,25,0,true,false,false
Female,Male,19,under21,2,639,24,0,true,false,false
Female,Male,24,over21,2,473,9,0,true,true,false
Female,Male,19,under21,2,536,14,0,true,false,false
Female,Male,20,under21,4,1075,11,0,false,false,true
Female,Male,23,over21,2,538,31,0,false,false,true
Female,Male,23,over21,3,957,26,0,false,true,false
Female,Male,20,under21,15,567,41,0,true,false,false
Female,None,20,under21,2,3297,246,0,true,true,true
Female,Male,21,under21,1,622,15,0,true,false,false
Female,Male,19,under21,10,638,30,0,false,true,false
Female,Male,26,over21,1,133,3,0,true,true,true
Female,Male,19,under21,2,643,15,0,false,true,false
Female,Male,26,over21,3,715,18,0,true,true,true
Female,Male,21,under21,6,896,34,0,true,true,true
Female,Male,23,over21,1,68,0,0,true,true,true
Female,Male,25,over21,4,553,69,0,true,true,true
Female,Male,19,under21,3,205,2,0,false,true,false
Female,Male,24,over21,12,13,0,0,true,true,true
Female,Male,25,over21,1,224,4,0,false,false,false
Female,Male,22,over21,1,101,3,0,true,true,true
Female,Male,20,under21,6,165,7,3,true,true,false
Female,Male,19,under21,7,644,145,0,true,true,true
Female,Male,26,over21,4,1274,52,44,true,true,true
Female,Male,21,under21,11,1406,96,2,true,true,true
Female,Male,24,over21,2,750,9,1,true,true,false
Female,Male,23,over21,4,678,35,0,true,false,false
Female,Male,24,over21,4,681,13,0,false,true,false
Female,Male,22,over21,5,1279,51,0,true,true,true
Female,Male,22,over21,1,706,36,0,true,false,false
Female,Male,21,under21,10,812,25,0,true,true,true
Female,Male,21,under21,2,1199,31,0,true,false,false
Female,Male,23,over21,4,1062,36,1,true,false,false
Female,Male,23,over21,2,627,30,0,false,false,true
Female,None,21,under21,2,699,49,0,true,false,false
Female,Male,23,over21,5,473,16,0,false,true,false
Female,Male,20,under21,3,1264,103,0,true,true,true
Female,Male,22,over21,2,751,25,0,true,false,false
Female,None,22,over21,8,2150,66,0,true,true,true
Female,Male,25,over21,3,866,28,0,true,false,false
Female,Male,23,over21,1,499,15,0,true,false,false
Female,Male,23,over21,5,1119,36,77,true,false,false
Female,Male,19,under21,3,365,13,0,true,true,true
Female,Male,21,under21,11,2136,58,0,true,false,false
Female,Male,22,over21,2,467,14,0,true,false,true
Female,Male,24,over21,3,479,32,0,true,false,false
Female,Male,25,over21,1,584,11,0,true,true,false
Female,Male,23,over21,4,572,58,0,true,true,true
Female,Male,22,over21,8,996,14,0,true,false,false
Female,Male,19,under21,5,1436,113,3,false,true,false
Female,Male,25,over21,1,755,31,0,true,true,true
Female,Male,19,under21,2,1081,50,0,true,true,false
Female,Male,22,over21,1,194,4,0,false,false,true
Female,Male,24,over21,1,652,39,0,true,true,false
Female,Male,24,over21,7,599,34,0,true,true,true
Female,Male,26,over21,7,522,6,0,false,false,true
Female,Male,24,over21,2,1342,25,0,false,true,false
Female,Male,25,over21,4,878,43,0,false,true,false
Female,Male,21,under21,2,705,37,0,true,true,true
Female,Male,25,over21,4,779,21,0,false,false,false
Female,Male,21,under21,10,605,14,0,false,true,false
Female,Male,22,over21,3,1119,11,0,true,false,false
Female,None,21,under21,4,298,7,0,false,false,true
Female,Male,24,over21,1,90,5,1,true,false,false
Female,Male,21,under21,1,811,23,0,false,true,false
Female,Male,20,under21,1,524,8,1,true,true,false
Female,Male,23,over21,5,501,27,0,true,false,false
Female,Male,24,over21,2,550,22,0,true,false,false
Female,Male,22,over21,1,3,0,0,true,true,true
Female,Male,24,over21,3,449,28,0,false,true,false
Female,Male,22,over21,3,293,13,0,false,true,false
Female,None,22,over21,2,877,30,0,true,false,false
Female,Male,21,under21,3,867,64,0,false,false,true
Female,Male,19,under21,3,723,33,0,false,true,false
Female,Male,25,over21,3,452,23,0,false,true,false
Female,Male,23,over21,2,178,7,0,false,false,true
Female,Male,26,over21,2,710,36,0,true,true,true
Female,Male,23,over21,7,2551,104,0,false,false,true
Female,Male,23,over21,4,263,8,0,false,true,false
Female,Male,22,over21,1,246,19,0,true,true,true
Female,Male,19,under21,6,143,1,0,true,false,false
Female,Male,23,over21,4,853,58,0,true,true,true
Female,Male,25,over21,3,31,2,0,true,true,true
Female,Male,24,over21,5,2560,233,1,true,false,false
Female,Male,25,over21,5,564,18,2,true,true,true
Female,Male,25,over21,2,454,26,0,true,true,true
Female,Male,22,over21,1,705,41,0,true,true,false
Female,Male,23,over21,3,1265,68,0,false,true,false
Female,Male,22,over21,1,324,31,0,true,true,true
Female,Male,23,over21,4,695,47,0,true,false,false
Female,None,20,under21,2,723,54,0,true,true,true
Female,Male,23,over21,4,504,13,0,false,false,true
Female,Male,24,over21,1,279,24,0,true,true,true
Female,Male,23,over21,1,298,13,0,true,false,false
Female,Male,23,over21,2,339,22,0,true,true,false
Female,Male,19,under21,3,889,31,0,false,false,false
Female,Male,22,over21,1,322,13,0,true,true,false
Female,Male,20,under21,4,291,16,0,true,false,false
Female,Male,20,under21,1,190,6,0,false,true,false
Female,Male,23,over21,3,554,19,0,false,true,false
Female,Male,19,under21,6,3209,119,0,false,false,true
Female,Male,23,over21,3,407,8,0,false,true,false
Female,Male,23,over21,3,831,37,0,false,true,false
Female,Male,23,over21,3,527,15,0,true,true,true
Female,Male,20,under21,4,457,8,0,false,true,false
Female,Male,22,over21,3,190,13,3,true,true,true
Female,Male,25,over21,6,14,0,0,true,true,false
Female,Male,25,over21,5,629,21,0,true,true,false
Female,Male,22,over21,2,226,1,0,false,true,true
Female,Male,23,over21,7,392,10,0,true,true,true
Female,Male,24,over21,2,236,6,0,true,true,true
Female,Male,24,over21,3,500,8,0,true,false,true
Female,Male,20,under21,4,751,32,0,true,false,false
Female,Male,21,under21,3,398,16,0,true,true,false
Female,Male,23,over21,9,389,5,0,true,true,true
Female,Male,22,over21,3,443,20,0,false,true,false
Female,Male,26,over21,1,284,88,158,false,false,false
Female,Male,22,over21,1,569,20,0,true,true,false
Female,Male,21,under21,3,1159,17,0,false,false,true
Female,Male,23,over21,2,3034,64,0,false,false,true
Female,Male,21,under21,1,3436,47,0,false,true,true
Female,Male,20,under21,3,800,64,0,true,false,true
Female,Male,21,under21,3,595,26,0,false,true,false
Female,Male,25,over21,2,254,64,90,false,false,false
Female,Male,23,over21,4,678,33,0,true,true,true
Female,Male,25,over21,5,264,4,0,true,true,true
Female,Male,24,over21,1,428,14,0,true,true,false
Female,Male,19,under21,3,438,34,0,false,true,false
Female,Male,24,over21,3,434,11,0,true,true,true
Female,Male,19,under21,4,847,38,1,true,false,false
Female,Male,20,under21,1,119,2,0,true,true,false
Female,Male,19,under21,10,2059,201,4,true,true,true
Female,Male,23,over21,4,379,9,0,true,true,true
Female,Male,22,over21,6,1490,38,0,true,false,false
Female,Male,24,over21,5,148,3,0,true,true,true
Female,Male,22,over21,4,432,5,0,true,true,true
Female,Male,25,over21,3,1433,160,1,false,false,true
Female,Male,23,over21,4,154,5,0,true,true,true
Female,None,22,over21,1,208,7,0,true,true,false
Female,Male,23,over21,1,475,45,0,true,true,false
Female,Male,26,over21,1,96,2,0,true,true,true
Female,Male,23,over21,6,415,47,0,true,true,false
Female,Male,20,under21,4,640,29,0,true,true,true
Female,Male,20,under21,6,2207,65,0,false,true,false
Female,Male,22,over21,1,233,1,0,true,true,false
Female,Male,20,under21,2,311,11,0,false,true,false
Female,Male,23,over21,15,652,83,0,false,true,false
Female,Male,23,over21,4,1135,149,0,false,true,false
Female,Male,24,over21,2,415,41,0,true,false,true
Female,Male,20,under21,3,736,71,0,true,true,false
Female,Male,24,over21,1,163,1,0,false,true,true
Female,Male,21,under21,1,678,24,0,true,true,true
Female,Male,22,over21,1,340,9,0,false,false,false
Female,Male,22,over21,3,598,11,0,true,true,true
Female,Male,23,over21,1,603,16,0,true,true,true
Female,Male,23,over21,7,616,28,0,true,true,false
Female,Male,23,over21,3,168,27,237,false,false,false
Female,Male,22,over21,2,358,11,0,true,true,true
Female,None,21,under21,7,767,27,1,true,false,false
Female,Male,24,over21,1,105,4,0,true,true,true
Female,Male,26,over21,1,436,27,17,true,true,true
Female,Male,20,under21,4,254,11,0,true,true,false
Female,Male,21,under21,2,210,15,0,false,true,false
Female,Male,22,over21,3,645,36,0,false,false,true
Female,Male,25,over21,4,1160,25,0,true,true,true
Female,Male,24,over21,2,888,26,0,true,false,false
Female,Male,23,over21,5,2116,42,0,true,true,true
Female,Male,23,over21,4,465,8,0,false,false,true
Female,Male,21,under21,10,6055,102,0,true,false,false
Female,Male,21,under21,4,709,41,0,false,true,true
Female,Male,22,over21,0,4,0,0,true,true,true
Female,Male,21,under21,5,978,44,0,true,false,false
Female,Male,22,over21,5,344,8,2,true,true,true
Female,Male,24,over21,1,239,4,0,true,true,true
Female,Male,23,over21,1,347,25,0,true,false,false
Female,Male,22,over21,6,448,16,0,false,false,false
Female,Male,22,over21,3,421,39,0,false,true,true
Female,Male,22,over21,3,237,4,0,false,true,true
Female,Male,21,under21,3,541,22,0,true,true,true
Female,Male,22,over21,1,117,6,0,false,true,true
Female,Male,23,over21,1,422,38,0,false,true,false
Female,Male,24,over21,1,319,6,0,false,true,false
Female,Male,20,under21,2,386,18,0,true,true,false
Female,Male,23,over21,5,222,2,0,true,true,true
Female,Male,24,over21,1,697,43,0,true,false,false
Female,Male,23,over21,3,715,40,0,false,false,true
Female,Male,25,over21,1,255,8,0,false,false,false
Female,Male,21,under21,3,382,6,0,true,true,true
Female,Male,22,over21,7,488,13,0,true,false,false
Female,Male,23,over21,4,321,13,0,true,false,false
Female,Male,24,over21,4,291,11,2,true,true,true
Female,Male,24,over21,5,582,12,0,true,true,true
Female,Male,19,under21,3,583,45,0,false,true,false
Female,Male,21,under21,8,611,19,0,true,true,true
Female,Male,20,under21,2,347,1,0,false,true,false
Female,Male,25,over21,5,922,52,0,false,false,false
Female,Male,23,over21,1,160,5,0,false,false,true
Female,Male,23,over21,2,399,44,0,true,true,false
Female,Male,24,over21,5,835,31,0,true,true,true
Female,Male,25,over21,0,62,3,0,true,true,true
Female,Male,22,over21,3,301,30,0,false,true,true
Female,Male,21,under21,4,345,1,0,false,true,false
Female,Male,23,over21,2,305,19,0,false,true,false
Female,Male,20,under21,4,767,25,0,true,true,false
Female,Male,23,over21,5,481,17,0,true,true,false
Female,Male,22,over21,2,281,4,0,true,true,true
Female,Male,24,over21,1,460,9,0,true,true,true
Female,Male,20,under21,3,95,3,0,true,false,false
Female,Male,22,over21,3,284,9,0,true,false,false
Female,Male,19,under21,2,180,2,0,false,true,false
Female,Male,22,over21,2,453,40,0,false,true,true
Female,Male,21,under21,2,215,6,0,true,true,false
Female,Male,20,under21,3,274,16,0,false,true,true
Female,Male,19,under21,1,72,3,0,true,true,true
Female,Male,22,over21,3,757,62,0,false,true,false
Female,Male,20,under21,1,233,8,0,true,true,true
Female,Male,21,under21,2,166,7,0,false,true,true
Female,Male,20,under21,5,350,26,1,false,false,false
Female,Male,26,over21,2,158,2,0,true,false,false
Female,Male,22,over21,1,324,11,0,false,true,false
Female,Male,22,over21,2,207,4,0,false,true,false
Female,Male,22,over21,1,254,15,0,true,true,true
Female,Male,20,under21,2,173,9,0,true,true,false
Female,Male,26,over21,12,643,28,0,true,true,true
Female,Male,24,over21,5,145,41,113,false,true,false
Female,Male,22,over21,4,162,1,12,false,true,false
Female,Male,22,over21,1,10,0,0,true,false,false
Female,Male,23,over21,3,253,22,0,true,true,false
Female,Male,24,over21,3,84,13,58,false,false,false
Female,Male,26,over21,1,188,7,0,false,false,true
Female,Male,21,under21,2,264,6,0,true,true,true
Female,Male,25,over21,3,2223,87,0,true,true,true
Female,Male,21,under21,4,158,11,0,true,true,true
Female,Male,23,over21,2,781,34,3,false,false,true
Female,Male,23,over21,4,226,9,77,false,false,false
Female,Male,22,over21,1,173,0,0,false,true,true
Female,Male,21,under21,2,464,10,0,true,false,false
Female,Male,22,over21,4,534,38,0,false,false,true
Female,Male,26,over21,2,8,0,0,false,false,false
Female,Male,23,over21,6,1448,57,0,true,false,false
Female,None,21,under21,3,182,8,0,false,false,true
Female,Male,19,under21,3,303,13,0,true,true,true
Female,Male,24,over21,2,183,0,0,true,false,false
Female,Male,21,under21,0,18,1,0,true,true,true
Female,Male,22,over21,5,238,1,0,true,true,true
Female,Male,23,over21,4,232,7,0,false,false,true
Female,Male,22,over21,4,394,15,0,false,true,true
Female,Male,24,over21,3,476,18,0,false,false,true
Female,None,23,over21,7,1111,21,0,true,true,true
Female,Male,24,over21,6,407,24,0,true,false,true
Female,Male,20,under21,4,303,12,0,false,true,false
Female,Male,23,over21,4,506,51,0,true,true,false
Female,Male,23,over21,4,2237,182,0,true,true,true
Female,Male,21,under21,4,267,14,0,true,true,false
Female,Male,26,over21,1,19,1,0,true,true,true
Female,Male,25,over21,1,531,12,0,true,false,false
Female,Male,19,under21,3,428,17,0,false,true,false
Female,Male,26,over21,1,73,2,0,false,false,false
Female,Male,24,over21,1,163,7,0,true,true,true
Female,None,22,over21,2,96,10,0,true,true,true
Female,Male,25,over21,1,320,7,0,true,false,false
Female,Male,20,under21,1,351,12,0,false,true,false
Female,Male,19,under21,6,386,20,0,true,true,true
Female,None,22,over21,4,485,24,0,true,true,true
Female,Male,19,under21,3,741,83,0,false,false,false
Female,Male,22,over21,1,508,19,0,false,false,false
Female,Male,20,under21,1,256,5,0,false,true,false
Female,Male,22,over21,1,444,34,0,false,true,false
Female,Male,20,under21,1,82,2,0,true,true,true
Female,Male,23,over21,6,1915,86,32,true,true,true
Female,Male,19,under21,2,643,42,0,true,false,false
Female,Male,22,over21,2,246,21,0,false,false,true
Female,Male,22,over21,3,238,8,0,false,true,false
Female,None,23,over21,4,289,13,0,false,false,false
Female,Male,23,over21,3,159,5,0,false,true,false
Female,Female,22,over21,0,2,1,0,true,true,false
Female,Male,21,under21,1,79,2,0,true,false,false
Female,Male,23,over21,1,171,3,0,false,true,false
Female,Male,24,over21,2,353,7,0,true,true,false
Female,Male,20,under21,1,168,4,0,true,true,false
Female,Male,26,over21,3,224,13,0,false,true,false
Female,Male,24,over21,4,429,20,0,false,true,false
Female,Male,25,over21,6,264,4,0,true,true,true
Female,Male,24,over21,12,413,30,1,true,true,true
Female,Male,22,over21,2,68,25,64,false,false,false
Female,Male,20,under21,1,89,1,0,true,true,true
Female,Male,26,over21,6,396,15,0,true,true,false
Female,Male,22,over21,3,289,12,0,true,true,false
Female,Male,20,under21,1,214,28,0,true,true,false
Female,Male,25,over21,4,84,2,0,false,true,false
Female,Male,24,over21,1,145,23,0,false,true,false
Female,Male,21,under21,4,191,3,0,true,false,false
Female,Male,22,over21,1,150,10,0,true,false,false
Female,None,24,over21,1,247,6,0,false,false,true
Female,Male,23,over21,0,10,0,0,false,true,false
Female,Male,22,over21,1,163,14,0,true,false,false
Female,Male,25,over21,4,462,33,0,true,true,true
Female,Male,21,under21,2,200,10,0,true,false,false
Female,Male,19,under21,2,121,6,0,true,false,false
Female,Male,21,under21,2,201,4,0,true,true,true
Female,Male,21,under21,1,298,2,0,true,false,false
Female,Male,26,over21,0,36,3,0,false,true,true
Female,Male,22,over21,3,71,4,0,false,true,false
Female,Male,21,under21,3,1546,26,0,true,true,true
Female,None,21,under21,7,347,18,0,true,true,false
Female,Male,24,over21,2,901,21,0,false,true,false
Female,None,19,under21,2,132,4,0,true,true,true
Female,Male,22,over21,2,316,14,0,false,true,false
Female,Male,24,over21,1,136,9,0,false,true,true
Female,Male,19,under21,3,100,3,0,true,false,true
Female,Male,24,over21,1,569,52,0,false,false,true
Female,Male,24,over21,2,151,37,98,false,false,false
Female,Male,23,over21,1,82,2,0,false,true,false
Female,Male,21,under21,3,153,6,8,true,true,true
Female,Male,23,over21,3,144,5,0,false,true,false
Female,Male,24,over21,3,1004,32,0,true,true,true
Female,Male,25,over21,0,12,2,0,true,false,false
Female,None,26,over21,3,62,3,0,false,false,true
Female,Male,22,over21,3,101,0,3,true,true,true
Female,None,22,over21,4,141,5,0,false,true,true
Female,Male,21,under21,1,170,4,0,true,true,true
Female,Male,21,under21,2,160,4,0,true,false,false
Female,Male,26,over21,4,130,19,0,false,false,false
Female,None,22,over21,2,184,12,1,true,true,true
Female,Male,26,over21,4,89,5,0,false,true,true
Female,Male,21,under21,4,139,5,0,false,true,false
Female,Male,22,over21,6,123,4,0,true,false,false
Female,Male,19,under21,1,67,4,0,true,false,false
Female,Male,22,over21,4,136,4,1,true,false,false
Female,Male,20,under21,4,144,4,0,false,true,true
Female,Male,22,over21,4,151,9,0,false,false,false
Female,Male,23,over21,2,99,4,0,false,true,false
Female,Male,23,over21,1,75,1,1,false,true,false
Female,Male,23,over21,5,281,22,0,true,true,true
Female,Male,20,under21,2,84,2,0,true,true,false
Female,None,19,under21,5,557,37,0,true,false,true
Female,Male,22,over21,2,25,2,0,true,true,false
Female,Male,22,over21,2,186,8,0,true,true,false
Female,Male,24,over21,2,130,4,0,true,true,true
